FRAMES,1,2,3,4,5,6,7,8,9,10
100,15,15,15,15,15,15,15,15,15,15
101,15,15,15,15,15,15,15,15,15,15
102,15,15,15,15,15,15,15,15,15,15
103,15,15,15,15,15,15,15,15,15,15
104,15,15,15,15,15,15,15,15,15,15
105,15,15,15,15,15,15,15,15,15,15
106,15,15,15,15,15,15,15,15,15,15
107,15,15,15,15,15,15,15,15,15,15
108,15,15,15,15,15,15,15,15,15,15
109,15,15,15,15,15,15,15,15,15,15
110,15,15,15,15,15,15,15,15,15,15
111,15,15,15,15,15,15,15,15,15,15
112,15,15,15,15,15,15,15,15,15,15
113,15,15,15,15,15,15,15,15,15,15
114,15,15,15,15,15,15,15,15,15,15
115,15,15,15,15,15,15,15,15,15,15
116,15,15,15,15,15,15,15,15,15,15
117,15,15,15,15,15,15,15,15,15,15
118,15,15,15,15,15,15,15,15,15,15
119,15,15,15,15,15,15,15,15,15,15
120,15,15,15,15,15,15,15,15,15,15
121,15,15,15,15,15,15,15,15,15,15
122,15,15,15,15,15,15,15,15,15,15
123,15,15,15,15,15,15,15,15,15,15
124,15,15,15,15,15,15,15,15,15,15
125,15,15,15,15,15,15,15,15,15,15
126,15,15,15,15,15,15,15,15,15,15
127,15,15,15,15,15,15,15,15,15,15
128,15,15,15,15,15,15,15,15,15,15
129,15,15,15,15,15,15,15,15,15,15
130,15,15,15,15,15,15,15,15,15,15
131,15,15,15,15,15,15,15,15,15,15
132,15,15,15,15,15,15,15,15,15,15
133,15,15,15,15,15,15,15,15,15,15
134,15,15,15,15,15,15,15,15,15,15
135,15,15,15,15,15,15,15,15,15,15
136,15,15,15,15,15,15,15,15,15,15
137,15,15,15,15,15,15,15,15,15,15
138,15,15,15,15,15,15,15,15,15,15
139,15,15,15,15,15,15,15,15,15,15
140,15,15,15,15,15,15,15,15,15,15
141,15,15,15,15,15,15,15,15,15,15
142,15,15,15,15,15,15,15,15,15,15
143,15,15,15,15,15,15,15,15,15,15
144,15,15,15,15,15,15,15,15,15,15
145,15,15,15,15,15,15,15,15,15,15
146,15,15,15,15,15,15,15,15,15,15
147,15,15,15,15,15,15,15,15,15,15
148,15,15,15,15,15,15,15,15,15,15
149,15,15,15,15,15,15,15,15,15,15
150,15,15,15,15,15,15,15,15,15,15
151,15,15,15,15,15,15,15,15,15,15
152,15,15,15,15,15,15,15,15,15,15
153,15,15,15,15,15,15,15,15,15,15
154,15,15,15,15,15,15,15,15,15,15
155,15,15,15,15,15,15,15,15,15,15
156,15,15,15,15,15,15,15,15,15,15
157,15,15,15,15,15,15,15,15,15,15
158,15,15,15,15,15,15,15,15,15,15
159,15,15,15,15,15,15,15,15,15,15
160,15,15,15,15,15,15,15,15,15,15
161,15,15,15,15,15,15,15,15,15,15
162,15,15,15,15,15,15,15,15,15,15
163,15,15,15,15,15,15,15,15,15,15
164,15,15,15,15,15,15,15,15,15,15
165,15,15,15,15,15,15,15,15,15,15
166,15,15,15,15,15,15,15,15,15,15
167,15,15,15,15,15,15,15,15,15,15
168,15,15,15,15,15,15,15,15,15,15
169,15,15,15,15,15,15,15,15,15,15
170,15,15,15,15,15,15,15,15,15,15
171,15,15,15,15,15,15,15,15,15,15
172,15,15,15,15,15,15,15,15,15,15
173,15,15,15,15,15,15,15,15,15,15
174,15,15,15,15,15,15,15,15,15,15
175,15,15,15,15,15,15,15,15,15,15
176,15,15,15,15,15,15,15,15,15,15
177,15,15,15,15,15,15,15,15,15,15
178,15,15,15,15,15,15,15,15,15,15
179,15,15,15,15,15,15,15,15,15,15
180,15,15,15,15,15,15,15,15,15,15
181,15,15,15,15,15,15,15,15,15,15
182,15,15,15,15,15,15,15,15,15,15
183,15,15,15,15,15,15,15,15,15,15
184,15,15,15,15,15,15,15,15,15,15
185,15,15,15,15,15,15,15,15,15,15
186,15,15,15,15,15,15,15,15,15,15
187,15,15,15,15,15,15,15,15,15,15
188,15,15,15,15,15,15,15,15,15,15
189,15,15,15,15,15,15,15,15,15,15
190,15,15,15,15,15,15,15,15,15,15
191,15,15,15,15,15,15,15,15,15,15
192,15,15,15,15,15,15,15,15,15,15
193,15,15,15,15,15,15,15,15,15,15
194,15,15,15,15,15,15,15,15,15,15
195,15,15,15,15,15,15,15,15,15,15
196,15,15,15,15,15,15,15,15,15,15
197,15,15,15,15,15,15,15,15,15,15
198,15,15,15,15,15,15,15,15,15,15
199,15,15,15,15,15,15,15,15,15,15
200,15,15,15,15,15,15,15,15,15,15
201,15,15,15,15,15,15,15,15,15,15
202,15,15,15,15,15,15,15,15,15,15
203,15,15,15,15,15,15,15,15,15,15
204,15,15,15,15,15,15,15,15,15,15
205,15,15,15,15,15,15,15,15,15,15
206,15,15,15,15,15,15,15,15,15,15
207,15,15,15,15,15,15,15,15,15,15
208,15,15,15,15,15,15,15,15,15,15
209,15,15,15,15,15,15,15,15,15,15
210,15,15,15,15,15,15,15,15,15,15
211,15,15,15,15,15,15,15,15,15,15
212,15,15,15,15,15,15,15,15,15,15
213,15,15,15,15,15,15,15,15,15,15
214,15,15,15,15,15,15,15,15,15,15
215,15,15,15,15,15,15,15,15,15,15
216,15,15,15,15,15,15,15,15,15,15
217,15,15,15,15,15,15,15,15,15,15
218,15,15,15,15,15,15,15,15,15,15
219,15,15,15,15,15,15,15,15,15,15
220,15,15,15,15,15,15,15,15,15,15
221,15,15,15,15,15,15,15,15,15,15
222,15,15,15,15,15,15,15,15,15,15
223,15,15,15,15,15,15,15,15,15,15
224,15,15,15,15,15,15,15,15,15,15
225,15,15,15,15,15,15,15,15,15,15
226,15,15,15,15,15,15,15,15,15,15
227,15,15,15,15,15,15,15,15,15,15
228,15,15,15,15,15,15,15,15,15,15
229,15,15,15,15,15,15,15,15,15,15
230,15,15,15,15,15,15,15,15,15,15
231,15,15,15,15,15,15,15,15,15,15
232,15,15,15,15,15,15,15,15,15,15
233,15,15,15,15,15,15,15,15,15,15
234,15,15,15,15,15,15,15,15,15,15
235,15,15,15,15,15,15,15,15,15,15
236,15,15,15,15,15,15,15,15,15,15
237,15,15,15,15,15,15,15,15,15,15
238,15,15,15,15,15,15,15,15,15,15
239,15,15,15,15,15,15,15,15,15,15
240,15,15,15,15,15,15,15,15,15,15
241,15,15,15,15,15,15,15,15,15,15
242,15,15,15,15,15,15,15,15,15,15
243,15,15,15,15,15,15,15,15,15,15
244,15,15,15,15,15,15,15,15,15,15
245,15,15,15,15,15,15,15,15,15,15
246,15,15,15,15,15,15,15,15,15,15
247,15,15,15,15,15,15,15,15,15,15
248,15,15,15,15,15,15,15,15,15,15
249,15,15,15,15,15,15,15,15,15,15
250,15,15,15,15,15,15,15,15,15,15
251,15,15,15,15,15,15,15,15,15,15
252,15,15,15,15,15,15,15,15,15,15
253,15,15,15,15,15,15,15,15,15,15
254,15,15,15,15,15,15,15,15,15,15
255,15,15,15,15,15,15,15,15,15,15
256,15,15,15,15,15,15,15,15,15,15
257,15,15,15,15,15,15,15,15,15,15
258,15,15,15,15,15,15,15,15,15,15
259,15,15,15,15,15,15,15,15,15,15
260,15,15,15,15,15,15,15,15,15,15
261,15,15,15,15,15,15,15,15,15,15
262,15,15,15,15,15,15,15,15,15,15
263,15,15,15,15,15,15,15,15,15,15
264,15,15,15,15,15,15,15,15,15,15
265,15,15,15,15,15,15,15,15,15,15
266,15,15,15,15,15,15,15,15,15,15
267,15,15,15,15,15,15,15,15,15,15
268,15,15,15,15,15,15,15,15,15,15
269,15,15,15,15,15,15,15,15,15,15
270,15,15,15,15,15,15,15,15,15,15
271,15,15,15,15,15,15,15,15,15,15
272,15,15,15,15,15,15,15,15,15,15
273,15,15,15,15,15,15,15,15,15,15
274,15,15,15,15,15,15,15,15,15,15
275,15,15,15,15,15,15,15,15,15,15
276,15,15,15,15,15,15,15,15,15,15
277,15,15,15,15,15,15,15,15,15,15
278,15,15,15,15,15,15,15,15,15,15
279,15,15,15,15,15,15,15,15,15,15
280,15,15,15,15,15,15,15,15,15,15
281,15,15,15,15,15,15,15,15,15,15
282,15,15,15,15,15,15,15,15,15,15
283,15,15,15,15,15,15,15,15,15,15
284,15,15,15,15,15,15,15,15,15,15
285,15,15,15,15,15,15,15,15,15,15
286,15,15,15,15,15,15,15,15,15,15
287,15,15,15,15,15,15,15,15,15,15
288,15,15,15,15,15,15,15,15,15,15
289,15,15,15,15,15,15,15,15,15,15
290,15,15,15,15,15,15,15,15,15,15
291,15,15,15,15,15,15,15,15,15,15
292,15,15,15,15,15,15,15,15,15,15
293,15,15,15,15,15,15,15,15,15,15
294,15,15,15,15,15,15,15,15,15,15
295,15,15,15,15,15,15,15,15,15,15
296,15,15,15,15,15,15,15,15,15,15
297,15,15,15,15,15,15,15,15,15,15
298,15,15,15,15,15,15,15,15,15,15
299,15,15,15,15,15,15,15,15,15,15
300,15,15,15,15,15,15,15,15,15,15
301,15,15,15,15,15,15,15,15,15,15
302,15,15,15,15,15,15,15,15,15,15
303,15,15,15,15,15,15,15,15,15,15
304,15,15,15,15,15,15,15,15,15,15
305,15,15,15,15,15,15,15,15,15,15
306,15,15,15,15,15,15,15,15,15,15
307,15,15,15,15,15,15,15,15,15,15
308,15,15,15,15,15,15,15,15,15,15
309,15,15,15,15,15,15,15,15,15,15
310,15,15,15,15,15,15,15,15,15,15
311,15,15,15,15,15,15,15,15,15,15
312,15,15,15,15,15,15,15,15,15,15
313,15,15,15,15,15,15,15,15,15,15
314,15,15,15,15,15,15,15,15,15,15
315,15,15,15,15,15,15,15,15,15,15
316,15,15,15,15,15,15,15,15,15,15
317,15,15,15,15,15,15,15,15,15,15
318,15,15,15,15,15,15,15,15,15,15
319,15,15,15,15,15,15,15,15,15,15
320,15,15,15,15,15,15,15,15,15,15
321,15,15,15,15,15,15,15,15,15,15
322,15,15,15,15,15,15,15,15,15,15
323,15,15,15,15,15,15,15,15,15,15
324,15,15,15,15,15,15,15,15,15,15
325,15,15,15,15,15,15,15,15,15,15
326,15,15,15,15,15,15,15,15,15,15
327,15,15,15,15,15,15,15,15,15,15
328,15,15,15,15,15,15,15,15,15,15
329,15,15,15,15,15,15,15,15,15,15
330,15,15,15,15,15,15,15,15,15,15
331,15,15,15,15,15,15,15,15,15,15
332,15,15,15,15,15,15,15,15,15,15
333,15,15,15,15,15,15,15,15,15,15
334,15,15,15,15,15,15,15,15,15,15
335,15,15,15,15,15,15,15,15,15,15
336,15,15,15,15,15,15,15,15,15,15
337,15,15,15,15,15,15,15,15,15,15
338,15,15,15,15,15,15,15,15,15,15
339,15,15,15,15,15,15,15,15,15,15
340,15,15,15,15,15,15,15,15,15,15
341,15,15,15,15,15,15,15,15,15,15
342,15,15,15,15,15,15,15,15,15,15
343,15,15,15,15,15,15,15,15,15,15
344,15,15,15,15,15,15,15,15,15,15
345,15,15,15,15,15,15,15,15,15,15
346,15,15,15,15,15,15,15,15,15,15
347,15,15,15,15,15,15,15,15,15,15
348,15,15,15,15,15,15,15,15,15,15
349,15,15,15,15,15,15,15,15,15,15
350,15,15,15,15,15,15,15,15,15,15
351,15,15,15,15,15,15,15,15,15,15
352,15,15,15,15,15,15,15,15,15,15
353,15,15,15,15,15,15,15,15,15,15
354,15,15,15,15,15,15,15,15,15,15
355,15,15,15,15,15,15,15,15,15,15
356,15,15,15,15,15,15,15,15,15,15
357,15,15,15,15,15,15,15,15,15,15
358,15,15,15,15,15,15,15,15,15,15
359,15,15,15,15,15,15,15,15,15,15
360,15,15,15,15,15,15,15,15,15,15
361,15,15,15,15,15,15,15,15,15,15
362,15,15,15,15,15,15,15,15,15,15
363,15,15,15,15,15,15,15,15,15,15
364,15,15,15,15,15,15,15,15,15,15
365,15,15,15,15,15,15,15,15,15,15
366,15,15,15,15,15,15,15,15,15,15
367,15,15,15,15,15,15,15,15,15,15
368,15,15,15,15,15,15,15,15,15,15
369,15,15,15,15,15,15,15,15,15,15
370,15,15,15,15,15,15,15,15,15,15
371,15,15,15,15,15,15,15,15,15,15
372,15,15,15,15,15,15,15,15,15,15
373,15,15,15,15,15,15,15,15,15,15
374,15,15,15,15,15,15,15,15,15,15
375,15,15,15,15,15,15,15,15,15,15
376,15,15,15,15,15,15,15,15,15,15
377,15,15,15,15,15,15,15,15,15,15
378,15,15,15,15,15,15,15,15,15,15
379,15,15,15,15,15,15,15,15,15,15
380,15,15,15,15,15,15,15,15,15,15
381,15,15,15,15,15,15,15,15,15,15
382,15,15,15,15,15,15,15,15,15,15
383,15,15,15,15,15,15,15,15,15,15
384,15,15,15,15,15,15,15,15,15,15
385,15,15,15,15,15,15,15,15,15,15
386,15,15,15,15,15,15,15,15,15,15
387,15,15,15,15,15,15,15,15,15,15
388,15,15,15,15,15,15,15,15,15,15
389,15,15,15,15,15,15,15,15,15,15
390,15,15,15,15,15,15,15,15,15,15
391,15,15,15,15,15,15,15,15,15,15
392,15,15,15,15,15,15,15,15,15,15
393,15,15,15,15,15,15,15,15,15,15
394,15,15,15,15,15,15,15,15,15,15
395,15,15,15,15,15,15,15,15,15,15
396,15,15,15,15,15,15,15,15,15,15
397,15,15,15,15,15,15,15,15,15,15
398,15,15,15,15,15,15,15,15,15,15
399,15,15,15,15,15,15,15,15,15,15
400,15,15,15,15,15,15,15,15,15,15
401,15,15,15,15,15,15,15,15,15,15
402,15,15,15,15,15,15,15,15,15,15
403,15,15,15,15,15,15,15,15,15,15
404,15,15,15,15,15,15,15,15,15,15
405,15,15,15,15,15,15,15,15,15,15
406,15,15,15,15,15,15,15,15,15,15
407,15,15,15,15,15,15,15,15,15,15
408,15,15,15,15,15,15,15,15,15,15
409,15,15,15,15,15,15,15,15,15,15
410,15,15,15,15,15,15,15,15,15,15
411,15,15,15,15,15,15,15,15,15,15
412,15,15,15,15,15,15,15,15,15,15
413,15,15,15,15,15,15,15,15,15,15
414,15,15,15,15,15,15,15,15,15,15
415,15,15,15,15,15,15,15,15,15,15
416,15,15,15,15,15,15,15,15,15,15
417,15,15,15,15,15,15,15,15,15,15
418,15,15,15,15,15,15,15,15,15,15
419,15,15,15,15,15,15,15,15,15,15
420,15,15,15,15,15,15,15,15,15,15
421,15,15,15,15,15,15,15,15,15,15
422,15,15,15,15,15,15,15,15,15,15
423,15,15,15,15,15,15,15,15,15,15
424,15,15,15,15,15,15,15,15,15,15
425,15,15,15,15,15,15,15,15,15,15
426,15,15,15,15,15,15,15,15,15,15
427,15,15,15,15,15,15,15,15,15,15
428,15,15,15,15,15,15,15,15,15,15
429,15,15,15,15,15,15,15,15,15,15
430,15,15,15,15,15,15,15,15,15,15
431,15,15,15,15,15,15,15,15,15,15
432,15,15,15,15,15,15,15,15,15,15
433,15,15,15,15,15,15,15,15,15,15
434,15,15,15,15,15,15,15,15,15,15
435,15,15,15,15,15,15,15,15,15,15
436,15,15,15,15,15,15,15,15,15,15
437,15,15,15,15,15,15,15,15,15,15
438,15,15,15,15,15,15,15,15,15,15
439,15,15,15,15,15,15,15,15,15,15
440,15,15,15,15,15,15,15,15,15,15
441,15,15,15,15,15,15,15,15,15,15
442,15,15,15,15,15,15,15,15,15,15
443,15,15,15,15,15,15,15,15,15,15
444,15,15,15,15,15,15,15,15,15,15
445,15,15,15,15,15,15,15,15,15,15
446,15,15,15,15,15,15,15,15,15,15
447,15,15,15,15,15,15,15,15,15,15
448,15,15,15,15,15,15,15,15,15,15
449,15,15,15,15,15,15,15,15,15,15
450,15,15,15,15,15,15,15,15,15,15
451,15,15,15,15,15,15,15,15,15,15
452,15,15,15,15,15,15,15,15,15,15
453,15,15,15,15,15,15,15,15,15,15
454,15,15,15,15,15,15,15,15,15,15
455,15,15,15,15,15,15,15,15,15,15
456,15,15,15,15,15,15,15,15,15,15
457,15,15,15,15,15,15,15,15,15,15
458,15,15,15,15,15,15,15,15,15,15
459,15,15,15,15,15,15,15,15,15,15
460,15,15,15,15,15,15,15,15,15,15
461,15,15,15,15,15,15,15,15,15,15
462,15,15,15,15,15,15,15,15,15,15
463,15,15,15,15,15,15,15,15,15,15
464,15,15,15,15,15,15,15,15,15,15
465,15,15,15,15,15,15,15,15,15,15
466,15,15,15,15,15,15,15,15,15,15
467,15,15,15,15,15,15,15,15,15,15
468,15,15,15,15,15,15,15,15,15,15
469,15,15,15,15,15,15,15,15,15,15
470,15,15,15,15,15,15,15,15,15,15
471,15,15,15,15,15,15,15,15,15,15
472,15,15,15,15,15,15,15,15,15,15
473,15,15,15,15,15,15,15,15,15,15
474,15,15,15,15,15,15,15,15,15,15
475,15,15,15,15,15,15,15,15,15,15
476,15,15,15,15,15,15,15,15,15,15
477,15,15,15,15,15,15,15,15,15,15
478,15,15,15,15,15,15,15,15,15,15
479,15,15,15,15,15,15,15,15,15,15
480,15,15,15,15,15,15,15,15,15,15
481,15,15,15,15,15,15,15,15,15,15
482,15,15,15,15,15,15,15,15,15,15
483,15,15,15,15,15,15,15,15,15,15
484,15,15,15,15,15,15,15,15,15,15
485,15,15,15,15,15,15,15,15,15,15
486,15,15,15,15,15,15,15,15,15,15
487,15,15,15,15,15,15,15,15,15,15
488,15,15,15,15,15,15,15,15,15,15
489,15,15,15,15,15,15,15,15,15,15
490,15,15,15,15,15,15,15,15,15,15
491,15,15,15,15,15,15,15,15,15,15
492,15,15,15,15,15,15,15,15,15,15
493,15,15,15,15,15,15,15,15,15,15
494,15,15,15,15,15,15,15,15,15,15
495,15,15,15,15,15,15,15,15,15,15
496,15,15,15,15,15,15,15,15,15,15
497,15,15,15,15,15,15,15,15,15,15
498,15,15,15,15,15,15,15,15,15,15
499,15,15,15,15,15,15,15,15,15,15
500,15,15,15,15,15,15,15,15,15,15
501,15,15,15,15,15,15,15,15,15,15
502,15,15,15,15,15,15,15,15,15,15
503,15,15,15,15,15,15,15,15,15,15
504,15,15,15,15,15,15,15,15,15,15
505,15,15,15,15,15,15,15,15,15,15
506,15,15,15,15,15,15,15,15,15,15
507,15,15,15,15,15,15,15,15,15,15
508,15,15,15,15,15,15,15,15,15,15
509,15,15,15,15,15,15,15,15,15,15
510,15,15,15,15,15,15,15,15,15,15
511,15,15,15,15,15,15,15,15,15,15
512,15,15,15,15,15,15,15,15,15,15
513,15,15,15,15,15,15,15,15,15,15
514,15,15,15,15,15,15,15,15,15,15
515,15,15,15,15,15,15,15,15,15,15
516,15,15,15,15,15,15,15,15,15,15
517,15,15,15,15,15,15,15,15,15,15
518,15,15,15,15,15,15,15,15,15,15
519,15,15,15,15,15,15,15,15,15,15
520,15,15,15,15,15,15,15,15,15,15
521,15,15,15,15,15,15,15,15,15,15
522,15,15,15,15,15,15,15,15,15,15
523,15,15,15,15,15,15,15,15,15,15
524,15,15,15,15,15,15,15,15,15,15
525,15,15,15,15,15,15,15,15,15,15
526,15,15,15,15,15,15,15,15,15,15
527,15,15,15,15,15,15,15,15,15,15
528,15,15,15,15,15,15,15,15,15,15
529,15,15,15,15,15,15,15,15,15,15
530,15,15,15,15,15,15,15,15,15,15
531,15,15,15,15,15,15,15,15,15,15
532,15,15,15,15,15,15,15,15,15,15
533,15,15,15,15,15,15,15,15,15,15
534,15,15,15,15,15,15,15,15,15,15
535,15,15,15,15,15,15,15,15,15,15
536,15,15,15,15,15,15,15,15,15,15
537,15,15,15,15,15,15,15,15,15,15
538,15,15,15,15,15,15,15,15,15,15
539,15,15,15,15,15,15,15,15,15,15
540,15,15,15,15,15,15,15,15,15,15
541,15,15,15,15,15,15,15,15,15,15
542,15,15,15,15,15,15,15,15,15,15
543,15,15,15,15,15,15,15,15,15,15
544,15,15,15,15,15,15,15,15,15,15
545,15,15,15,15,15,15,15,15,15,15
546,15,15,15,15,15,15,15,15,15,15
547,15,15,15,15,15,15,15,15,15,15
548,15,15,15,15,15,15,15,15,15,15
549,15,15,15,15,15,15,15,15,15,15
550,15,15,15,15,15,15,15,15,15,15
551,15,15,15,15,15,15,15,15,15,15
552,15,15,15,15,15,15,15,15,15,15
553,15,15,15,15,15,15,15,15,15,15
554,15,15,15,15,15,15,15,15,15,15
555,15,15,15,15,15,15,15,15,15,15
556,15,15,15,15,15,15,15,15,15,15
557,15,15,15,15,15,15,15,15,15,15
558,15,15,15,15,15,15,15,15,15,15
559,15,15,15,15,15,15,15,15,15,15
560,15,15,15,15,15,15,15,15,15,15
561,15,15,15,15,15,15,15,15,15,15
562,15,15,15,15,15,15,15,15,15,15
563,15,15,15,15,15,15,15,15,15,15
564,15,15,15,15,15,15,15,15,15,15
565,15,15,15,15,15,15,15,15,15,15
566,15,15,15,15,15,15,15,15,15,15
567,15,15,15,15,15,15,15,15,15,15
568,15,15,15,15,15,15,15,15,15,15
569,15,15,15,15,15,15,15,15,15,15
570,15,15,15,15,15,15,15,15,15,15
571,15,15,15,15,15,15,15,15,15,15
572,15,15,15,15,15,15,15,15,15,15
573,15,15,15,15,15,15,15,15,15,15
574,15,15,15,15,15,15,15,15,15,15
575,15,15,15,15,15,15,15,15,15,15
576,15,15,15,15,15,15,15,15,15,15
577,15,15,15,15,15,15,15,15,15,15
578,15,15,15,15,15,15,15,15,15,15
579,15,15,15,15,15,15,15,15,15,15
580,15,15,15,15,15,15,15,15,15,15
581,15,15,15,15,15,15,15,15,15,15
582,15,15,15,15,15,15,15,15,15,15
583,15,15,15,15,15,15,15,15,15,15
584,15,15,15,15,15,15,15,15,15,15
585,15,15,15,15,15,15,15,15,15,15
586,15,15,15,15,15,15,15,15,15,15
587,15,15,15,15,15,15,15,15,15,15
588,15,15,15,15,15,15,15,15,15,15
589,15,15,15,15,15,15,15,15,15,15
590,15,15,15,15,15,15,15,15,15,15
591,15,15,15,15,15,15,15,15,15,15
592,15,15,15,15,15,15,15,15,15,15
593,15,15,15,15,15,15,15,15,15,15
594,15,15,15,15,15,15,15,15,15,15
595,15,15,15,15,15,15,15,15,15,15
596,15,15,15,15,15,15,15,15,15,15
597,15,15,15,15,15,15,15,15,15,15
598,15,15,15,15,15,15,15,15,15,15
599,15,15,15,15,15,15,15,15,15,15
600,15,15,15,15,15,15,15,15,15,15
601,15,15,15,15,15,15,15,15,15,15
602,15,15,15,15,15,15,15,15,15,15
603,15,15,15,15,15,15,15,15,15,15
604,15,15,15,15,15,15,15,15,15,15
605,15,15,15,15,15,15,15,15,15,15
606,15,15,15,15,15,15,15,15,15,15
607,15,15,15,15,15,15,15,15,15,15
608,15,15,15,15,15,15,15,15,15,15
609,15,15,15,15,15,15,15,15,15,15
610,15,15,15,15,15,15,15,15,15,15
611,15,15,15,15,15,15,15,15,15,15
612,15,15,15,15,15,15,15,15,15,15
613,15,15,15,15,15,15,15,15,15,15
614,15,15,15,15,15,15,15,15,15,15
615,15,15,15,15,15,15,15,15,15,15
616,15,15,15,15,15,15,15,15,15,15
617,15,15,15,15,15,15,15,15,15,15
618,15,15,15,15,15,15,15,15,15,15
619,15,15,15,15,15,15,15,15,15,15
620,15,15,15,15,15,15,15,15,15,15
621,15,15,15,15,15,15,15,15,15,15
622,15,15,15,15,15,15,15,15,15,15
623,15,15,15,15,15,15,15,15,15,15
624,15,15,15,15,15,15,15,15,15,15
625,15,15,15,15,15,15,15,15,15,15
626,15,15,15,15,15,15,15,15,15,15
627,15,15,15,15,15,15,15,15,15,15
628,15,15,15,15,15,15,15,15,15,15
629,15,15,15,15,15,15,15,15,15,15
630,15,15,15,15,15,15,15,15,15,15
631,15,15,15,15,15,15,15,15,15,15
632,15,15,15,15,15,15,15,15,15,15
633,15,15,15,15,15,15,15,15,15,15
