FRAMES,1,2,3,4,5,6,7,8,9,10
537,5,5,5,5,5,5,5,5,5,5
538,5,5,5,5,5,5,5,5,5,5
539,5,5,5,5,5,5,5,5,5,5
540,5,5,5,5,5,5,5,5,5,5
541,5,5,5,5,5,5,5,5,5,5
542,5,5,5,5,5,5,5,5,5,5
543,5,5,5,5,5,5,5,5,5,5
544,5,5,5,5,5,5,5,5,5,5
545,5,5,5,5,5,5,5,5,5,5
546,5,5,5,5,5,5,5,5,5,5
547,5,5,5,5,5,5,5,5,5,5
548,5,5,5,5,5,5,5,5,5,5
549,5,5,5,5,5,5,5,5,5,5
550,5,5,5,5,5,5,5,5,5,5
551,5,5,5,5,5,5,5,5,5,5
552,5,5,5,5,5,5,5,5,5,5
553,5,5,5,5,5,5,5,5,5,5
554,5,5,5,5,5,5,5,5,5,5
555,5,5,5,5,5,5,5,5,5,5
556,5,5,5,5,5,5,5,5,5,5
557,5,5,5,5,5,5,5,5,5,5
558,5,5,5,5,5,5,5,5,5,5
559,5,5,5,5,5,5,5,5,5,5
560,5,5,5,5,5,5,5,5,5,5
561,5,5,5,5,5,5,5,5,5,5
562,5,5,5,5,5,5,5,5,5,5
563,5,5,5,5,5,5,5,5,5,5
564,5,5,5,5,5,5,5,5,5,5
565,5,5,5,5,5,5,5,5,5,5
566,5,5,5,5,5,5,5,5,5,5
567,5,5,5,5,5,5,5,5,5,5
568,5,5,5,5,5,5,5,5,5,5
569,5,5,5,5,5,5,5,5,5,5
570,5,5,5,5,5,5,5,5,5,5
571,5,5,5,5,5,5,5,5,5,5
572,5,5,5,5,5,5,5,5,5,5
573,5,5,5,5,5,5,5,5,5,5
574,5,5,5,5,5,5,5,5,5,5
575,5,5,5,5,5,5,5,5,5,5
576,5,5,5,5,5,5,5,5,5,5
577,5,5,5,5,5,5,5,5,5,5
578,5,5,5,5,5,5,5,5,5,5
579,5,5,5,5,5,5,5,5,5,5
580,5,5,5,5,5,5,5,5,5,5
581,5,5,5,5,5,5,5,5,5,5
582,5,5,5,5,5,5,5,5,5,5
583,5,5,5,5,5,5,5,5,5,5
584,5,5,5,5,5,5,5,5,5,5
585,5,5,5,5,5,5,5,5,5,5
586,5,5,5,5,5,5,5,5,5,5
587,5,5,5,5,5,5,5,5,5,5
588,5,5,5,5,5,5,5,5,5,5
589,5,5,5,5,5,5,5,5,5,5
590,5,5,5,5,5,5,5,5,5,5
591,5,5,5,5,5,5,5,5,5,5
592,5,5,5,5,5,5,5,5,5,5
593,5,5,5,5,5,5,5,5,5,5
594,5,5,5,5,5,5,5,5,5,5
595,5,5,5,5,5,5,5,5,5,5
596,5,5,5,5,5,5,5,5,5,5
597,5,5,5,5,5,5,5,5,5,5
598,5,5,5,5,5,5,5,5,5,5
599,5,5,5,5,5,5,5,5,5,5
600,5,5,5,5,5,5,5,5,5,5
601,5,5,5,5,5,5,5,5,5,5
602,5,5,5,5,5,5,5,5,5,5
603,5,5,5,5,5,5,5,5,5,5
604,5,5,5,5,5,5,5,5,5,5
605,5,5,5,5,5,5,5,5,5,5
606,5,5,5,5,5,5,5,5,5,5
607,5,5,5,5,5,5,5,5,5,5
608,5,5,5,5,5,5,5,5,5,5
609,5,5,5,5,5,5,5,5,5,5
610,5,5,5,5,5,5,5,5,5,5
611,5,5,5,5,5,5,5,5,5,5
612,5,5,5,5,5,5,5,5,5,5
613,5,5,5,5,5,5,5,5,5,5
614,5,5,5,5,5,5,5,5,5,5
615,5,5,5,5,5,5,5,5,5,5
616,5,5,5,5,5,5,5,5,5,5
617,5,5,5,5,5,5,5,5,5,5
618,5,5,5,5,5,5,5,5,5,5
619,5,5,5,5,5,5,5,5,5,5
620,5,5,5,5,5,5,5,5,5,5
621,5,5,5,5,5,5,5,5,5,5
622,5,5,5,5,5,5,5,5,5,5
623,5,5,5,5,5,5,5,5,5,5
624,5,5,5,5,5,5,5,5,5,5
625,5,5,5,5,5,5,5,5,5,5
626,5,5,5,5,5,5,5,5,5,5
627,5,5,5,5,5,5,5,5,5,5
628,5,5,5,5,5,5,5,5,5,5
629,5,5,5,5,5,5,5,5,5,5
630,5,5,5,5,5,5,5,5,5,5
631,5,5,5,5,5,5,5,5,5,5
632,5,5,5,5,5,5,5,5,5,5
633,5,5,5,5,5,5,5,5,5,5
